Postcode,1-room,2-room,3-room,4-room,5-room,Executive,HUDC,Multi-generation,Studio Apartment,Type S1,Type S2,X,Y,Latitude,Longitude
120427,0,0,132,22,0,0,0,0,0,0,0,20263.57425,32696.67332,1.311970645,103.763803
120428,0,0,130,22,1,0,0,0,0,0,0,20204.1286,32756.53425,1.312511991,103.7632688
120429,0,0,126,22,1,2,0,0,0,0,0,20158.73849,32800.78741,1.312912189,103.762861
120430,0,0,128,22,0,2,0,0,0,0,0,20124.4699,32842.87122,1.313292771,103.762553
120431,0,0,45,16,1,2,0,0,0,0,0,20122.48459,32896.12599,1.313774387,103.7625352
120432,0,0,107,22,2,0,0,0,0,0,0,20145.34418,32923.34768,1.314020576,103.7627406
120433,0,0,101,22,1,4,0,0,0,0,0,20043.71116,32922.8692,1.314016223,103.7618274
120434,0,0,116,24,0,2,0,0,0,0,0,20019.81199,32983.98181,1.314568897,103.7616126
120435,0,0,120,24,0,0,0,0,0,0,0,20121.93622,32983.22792,1.314562106,103.7625302
120442,0,0,35,6,0,1,0,0,0,0,0,20343.21973,32934.61699,1.314122542,103.7645186
120443,0,0,3,0,0,0,0,0,0,0,0,20286.66234,32944.34627,1.314210516,103.7640104
120446,0,0,16,0,0,0,0,0,0,0,0,20388.75098,32756.64709,1.312513057,103.7649278
120449,0,0,56,4,0,1,0,0,0,0,0,20375.64522,32878.56977,1.313615679,103.76481
120450,0,0,42,0,0,0,0,0,0,0,0,20449.80211,32870.07364,1.313538861,103.7654763
120454,0,0,0,96,0,0,0,0,0,0,0,20555.97675,32729.6881,1.312269291,103.7664304
120455,0,0,0,80,0,0,0,0,0,0,0,20583.0376,32713.09158,1.312119204,103.7666735
120456,0,0,0,80,0,0,0,0,0,0,0,20617.73134,32691.95578,1.311928068,103.7669853
120457,0,0,0,94,0,0,0,0,0,0,0,20647.21368,32677.74494,1.311799557,103.7672502
120458,0,0,0,0,74,0,0,0,0,0,0,20604.57614,32652.35567,1.311569936,103.7668671
120459,0,0,0,0,95,0,0,0,0,0,0,20629.73819,32632.39408,1.311389416,103.7670932
120460,0,0,0,96,0,0,0,0,0,0,0,20612.15089,32606.07774,1.311151417,103.7669352
120461,0,0,0,137,50,0,0,0,0,0,0,20552.54176,32600.30052,1.311099155,103.7663995
120462,0,0,0,183,0,0,0,0,0,0,0,20497.658,32600.25832,1.31109876,103.7659064
120501,0,0,6,0,0,0,0,0,0,0,0,19713.95625,32622.05312,1.311295664,103.7588644
120505,0,0,3,0,0,0,0,0,0,0,0,19838.28154,32730.95224,1.312280541,103.7599815
120506,0,0,115,33,0,3,0,0,0,0,0,19936.86884,32757.09239,1.312516969,103.7608674
120507,0,0,75,33,1,0,0,0,0,0,0,19929.6048,32708.74035,1.312079689,103.7608021
120508,0,0,111,39,0,3,0,0,0,0,0,20036.37293,32662.30091,1.311659735,103.7617615
120509,0,0,111,39,3,0,0,0,0,0,0,19953.57595,32606.79721,1.311157758,103.7610175
120510,0,0,117,39,0,0,0,0,0,0,0,19930.02813,32569.7271,1.310822503,103.760806
120511,0,0,0,132,0,0,0,0,0,0,0,19886.13386,32514.18253,1.310320167,103.7604116
120512,0,0,0,132,0,0,0,0,0,0,0,19863.73059,32474.24729,1.309959001,103.7602103
120513,0,0,178,26,1,1,0,0,0,0,0,19869.06257,32331.27607,1.308666022,103.7602582
120514,0,0,110,22,0,0,0,0,0,0,0,19754.95859,32365.16862,1.308972504,103.7592329
120515,0,0,124,26,2,1,0,0,0,0,0,19816.29597,32299.95425,1.308382745,103.7597841
120516,0,0,3,0,0,0,0,0,0,0,0,19889.91046,32276.16486,1.308167622,103.7604456
120518,0,0,146,22,1,3,0,0,0,0,0,19722.70887,32281.696,1.308217599,103.7589432
120519,0,0,150,22,0,2,0,0,0,0,0,19769.64262,32220.49111,1.307664096,103.7593649
120520,0,0,132,22,0,0,0,0,0,0,0,19798.96394,32163.39455,1.307147744,103.7596284
120601,0,0,0,130,0,0,0,0,0,0,0,20425.008,31900.96814,1.304774613,103.7652538
120602,0,0,190,22,2,2,0,0,0,0,0,20541.55484,31939.61517,1.305124151,103.766301
120603,0,0,21,6,0,0,0,0,0,0,0,20655.99772,31902.51428,1.304788651,103.7673293
120604,0,0,0,0,84,0,0,0,0,0,0,20674.25062,31973.18473,1.305427774,103.7674933
120605,0,0,0,0,84,0,0,0,0,0,0,20732.89899,31968.44252,1.305384901,103.7680203
120606,0,0,0,0,84,0,0,0,0,0,0,20729.56494,31909.68695,1.304853536,103.7679903
120607,0,0,132,22,0,0,0,0,0,0,0,20714.32292,31841.39505,1.304235925,103.7678534
120608,0,0,192,22,1,2,0,0,0,0,0,20567.01857,31853.02895,1.304341103,103.7665298
120609,0,0,0,130,0,0,0,0,0,0,0,20454.87575,31825.53451,1.304092426,103.7655221
120610,0,0,132,66,0,0,0,0,0,0,0,20816.73612,31875.79453,1.304547045,103.7687736
120611,0,0,136,72,0,0,0,0,0,0,0,20895.00274,31781.84301,1.303697399,103.7694769
120612,0,0,129,85,0,0,0,0,0,0,0,20801.12417,31753.62659,1.303442199,103.7686334
120613,0,0,0,20,108,0,0,0,0,0,0,20712.62976,31786.27969,1.303737481,103.7678382
120701,0,0,190,22,3,1,0,0,0,0,0,19993.029,32214.57148,1.30761062,103.7613721
120702,0,0,166,24,1,0,0,0,0,0,0,19963.70516,32176.0831,1.307262537,103.7611087
120703,0,0,158,24,1,4,0,0,0,0,0,19935.75416,32109.06458,1.306656439,103.7608575
120704,0,0,228,24,1,5,0,0,0,0,0,19900.30805,32074.78672,1.306346433,103.760539
120705,0,0,82,22,2,1,0,0,0,0,0,19912.69014,32001.20214,1.305680964,103.7606503
120706,0,0,210,22,5,0,0,0,0,0,0,20102.56774,32120.927,1.306763761,103.7623564
120707,0,0,0,132,0,0,0,0,0,0,0,20107.35783,32068.53814,1.306289977,103.7623995
120708,0,0,0,132,0,0,0,0,0,0,0,20081.43403,32005.80753,1.305722657,103.7621666
120709,0,0,0,132,0,0,0,0,0,0,0,20063.60939,31961.97553,1.305326251,103.7620064
120710,0,0,125,18,2,2,0,0,0,0,0,20009.72863,32065.52872,1.306262735,103.7615222
120711,0,0,148,22,0,3,0,0,0,0,0,19963.51929,31904.80012,1.304809152,103.7611071
120712,0,0,0,132,0,0,0,0,0,0,0,20047.78354,31922.82946,1.304972224,103.7618642
120713,0,0,63,17,1,1,0,0,0,0,0,20085.93582,31829.60534,1.304129149,103.7622071
120714,0,0,170,22,1,2,0,0,0,0,0,20027.63811,31849.00715,1.304304597,103.7616832
120715,0,0,159,73,2,0,0,0,0,0,0,20056.6852,31722.59667,1.303161393,103.7619442
120716,0,0,0,244,0,0,0,0,0,0,0,20152.44998,31639.45681,1.302409531,103.7628048
120717,0,0,0,0,96,0,0,0,0,0,0,20114.64872,31730.65776,1.30323431,103.7624651
120721,0,0,3,0,0,0,0,0,0,0,0,20343.3978,31666.3093,1.302652423,103.7645205
120722,0,0,3,0,0,0,0,0,0,0,0,20258.53,31695.03661,1.302912201,103.7637579
120723,0,0,0,0,96,0,0,0,0,0,0,20220.1202,31715.29285,1.303095382,103.7634128
120724,0,0,0,0,96,0,0,0,0,0,0,20214.07039,31772.08367,1.303608976,103.7633584
120725,0,0,3,0,0,0,0,0,0,0,0,20260.32308,31760.71822,1.303506202,103.763774
120727,0,0,6,0,0,0,0,0,0,0,0,20265.19283,31884.15058,1.304622482,103.7638177
120728,0,0,210,22,0,5,0,0,0,0,0,20266.94072,31948.75514,1.305206742,103.7638334
120729,0,0,144,22,3,2,0,0,0,0,0,20232.25461,31918.04252,1.30492898,103.7635218
120730,0,0,84,22,1,1,0,0,0,0,0,20188.00521,31900.52041,1.304770505,103.7631242
120731,0,0,106,18,0,1,0,0,0,0,0,20146.66913,31859.4793,1.304399333,103.7627528
121208,0,0,67,72,0,0,0,0,0,0,0,20112.84263,33805.93893,1.322002405,103.7624483
121311,0,0,74,185,37,0,0,0,0,0,0,20451.58738,33486.82815,1.319116568,103.7654922
121312,0,0,78,78,72,0,0,0,0,0,0,20334.62393,33483.77689,1.319088944,103.7644412
121440,0,54,102,52,0,0,0,0,0,0,0,20305.82878,33138.45924,1.315966008,103.7641826
121441,0,0,0,66,66,0,0,0,0,0,0,20374.28177,32991.73795,1.314639131,103.7647977
122208,0,0,67,72,0,0,0,0,0,0,0,20112.96964,33874.38195,1.322621379,103.7624494
122311,0,0,74,185,37,0,0,0,0,0,0,20469.08881,33523.331,1.319446691,103.7656494
122312,0,0,78,78,72,0,0,0,0,0,0,20337.45538,33548.35542,1.31967297,103.7644666
122440,0,0,72,72,0,0,0,0,0,0,0,20237.12158,33168.40551,1.316236814,103.7635652
122441,0,0,64,192,0,0,0,0,0,0,0,20303.18878,32984.78303,1.314576215,103.7641589
123311,0,0,74,148,74,0,0,0,0,0,0,20460.63538,33596.21146,1.320105793,103.7655735
123312,0,0,0,156,72,0,0,0,0,0,0,20288.31691,33531.73839,1.319522679,103.7640251
123440,0,0,0,75,75,0,0,0,0,0,0,20278.26791,33212.4338,1.316635001,103.7639349
130001,0,0,118,0,7,0,0,0,0,0,0,22430.39934,31652.25293,1.302525747,103.7832732
130002,0,0,122,0,5,0,0,0,0,0,0,22389.43005,31716.13197,1.303103439,103.782905
130003,0,0,124,0,4,0,0,0,0,0,0,22338.09985,31786.06963,1.303735921,103.7824438
130004,0,182,0,0,0,0,0,0,0,0,0,22430.4991,31749.77287,1.303407683,103.783274
130005,0,0,130,26,0,0,0,0,0,0,0,22359.6255,31821.91833,1.304060128,103.7826372
130012,0,0,0,0,96,0,0,0,0,0,0,22712.45209,31924.95345,1.304992003,103.7858075
130013,0,0,0,0,96,0,0,0,0,0,0,22742.72691,31966.76229,1.305370112,103.7860795
130014,0,0,0,0,96,0,0,0,0,0,0,22688.83047,31988.18158,1.305563812,103.7855952
130017,0,0,0,102,52,0,0,0,0,0,0,22387.90339,32219.36928,1.307654538,103.7828912
130018,0,0,0,102,52,0,0,0,0,0,0,22406.37603,32266.79431,1.308083436,103.7830572
130019,0,0,0,102,52,0,0,0,0,0,0,22470.77483,32239.41849,1.307835871,103.7836359
130020,0,0,166,0,7,0,0,0,0,0,0,22458.33324,32116.31603,1.306722574,103.7835241
130021,0,0,140,0,8,0,0,0,0,0,0,22581.77615,32150.9736,1.307036026,103.7846333
130022,0,0,0,0,26,39,0,0,0,0,0,22465.0458,32154.70413,1.307069743,103.7835844
130023,0,0,0,110,0,0,0,0,0,0,0,22470.06435,32195.2543,1.307436465,103.7836295
130026,0,0,0,0,96,0,0,0,0,0,0,22240.4886,32026.89884,1.305913876,103.7815667
130027,0,0,0,0,96,0,0,0,0,0,0,22213.0846,31972.59677,1.305422783,103.7813204
131028,0,0,0,126,78,0,0,0,0,0,0,22309.64243,31916.55264,1.304915957,103.7821881
132028,0,0,78,182,0,0,0,0,0,0,0,22274.13766,31974.93861,1.305443973,103.781869
133028,0,0,76,195,0,1,0,0,0,0,0,22327.21587,32002.0599,1.305689258,103.782346
134028,0,0,0,138,68,0,0,0,0,0,0,22341.29233,32045.61441,1.306083152,103.7824724
140007,0,0,0,45,45,0,0,0,0,0,0,23709.41246,32086.87043,1.306456477,103.7947656
140019,0,0,0,45,31,0,0,0,0,0,0,24313.77695,30530.65887,1.292382728,103.8001963
140020,0,0,0,53,33,0,0,0,0,0,0,24284.794,30571.27824,1.292750071,103.7999359
140021,0,0,0,41,62,0,0,0,0,0,0,24282.8106,30629.62625,1.29327775,103.799918
140022,0,0,0,42,31,0,0,0,0,0,0,24249.93251,30661.52517,1.293566229,103.7996226
140023,0,0,126,0,0,0,0,0,0,0,0,24261.43253,30742.65502,1.29429994,103.7997259
140024,0,27,81,3,0,0,0,0,0,0,0,24251.51644,31116.08278,1.297677087,103.7996368
140025,0,27,79,4,0,0,0,0,0,0,0,24258.16429,31140.36095,1.297896651,103.7996965
140028,0,25,75,7,0,0,0,0,0,0,0,24280.57334,31211.85898,1.298543257,103.7998979
140030,0,27,79,1,0,0,0,0,0,0,0,24243.18835,31274.09543,1.299106097,103.7995619
140037,0,28,88,2,0,0,0,0,0,0,0,24071.26197,31126.61526,1.297772317,103.7980171
140038,0,28,84,4,0,0,0,0,0,0,0,24149.80088,31097.39878,1.297508103,103.7987228
140041,0,0,0,6,0,0,0,0,0,0,0,24507.81107,31222.60659,1.298640481,103.8019397
140042,0,0,0,10,0,0,0,0,0,0,0,24547.9065,31188.59383,1.298332886,103.8023
140045,21,77,14,0,0,0,0,0,0,0,0,24629.59549,31083.98583,1.297386857,103.803034
140046,0,0,0,6,0,0,0,0,0,0,0,24467.55235,31200.99429,1.298445022,103.801578
140047,0,0,0,6,0,0,0,0,0,0,0,24517.14648,31174.21048,1.298202805,103.8020236
140048,0,0,0,195,39,0,0,0,0,0,0,25158.80521,30687.65161,1.293802603,103.8077892
140049,0,0,0,147,29,0,0,0,0,0,0,25205.94551,30711.87145,1.294021643,103.8082128
140050,0,0,0,147,29,0,0,0,0,0,0,25263.26674,30692.37605,1.293845338,103.8087279
140051,0,0,0,147,29,0,0,0,0,0,0,25271.26875,30638.55113,1.293358565,103.8087998
140052,0,0,6,0,0,0,0,0,0,0,0,24681.30256,30990.95067,1.296545485,103.8034986
140055,0,0,0,105,76,0,0,0,0,0,0,25330.35936,30641.2468,1.293382949,103.8093307
140056,0,0,0,78,76,0,0,0,0,0,0,25388.92612,30638.79076,1.293360743,103.809857
140058,0,29,85,3,0,0,0,0,0,0,0,23968.09594,31126.32659,1.297769693,103.7970901
140059,0,28,82,5,0,0,0,0,0,0,0,23968.1585,31153.03627,1.298011246,103.7970907
140060,0,30,86,2,0,0,0,0,0,0,0,23968.0946,31179.67881,1.298252192,103.7970901
140062,0,30,88,1,0,0,0,0,0,0,0,23968.21695,31206.32336,1.298493156,103.7970912
140063,0,29,83,4,0,0,0,0,0,0,0,23968.21549,31242.56234,1.298820888,103.7970912
140064,0,28,84,4,0,0,0,0,0,0,0,23984.17293,31296.64535,1.299309998,103.7972346
140065,0,27,77,8,0,0,0,0,0,0,0,23930.04947,31328.14455,1.299594858,103.7967483
140066,0,28,86,3,0,0,0,0,0,0,0,23911.75042,31275.28935,1.299116852,103.7965838
140081,0,64,192,0,0,0,0,0,0,0,0,24334.82292,31791.73355,1.303787444,103.8003853
140082,0,62,188,3,0,0,0,0,0,0,0,24336.45479,31839.75698,1.304221751,103.8003999
140083,0,64,190,1,0,0,0,0,0,0,0,24339.08874,31890.27972,1.304678661,103.8004236
140084,0,9,61,5,0,0,0,0,0,0,0,24232.03466,31774.99415,1.303636046,103.7994617
140085,0,10,90,0,0,0,0,0,0,0,0,24217.57005,31823.52635,1.304074953,103.7993317
140086,0,10,90,0,0,0,0,0,0,0,0,24219.59101,31857.72757,1.304384257,103.7993498
140087,0,10,86,2,0,0,0,0,0,0,0,24215.11719,31887.88498,1.304656989,103.7993096
140088,0,10,84,3,0,0,0,0,0,0,0,24200.86333,31913.2461,1.304886344,103.7991816
140089,0,10,86,2,0,0,0,0,0,0,0,24216.70117,31967.60773,1.305377974,103.7993239
140090,0,9,81,5,0,0,0,0,0,0,0,24255.73819,31972.61472,1.30542326,103.7996746
140091,0,10,80,5,0,0,0,0,0,0,0,24265.64072,32022.05106,1.305870346,103.7997636
140092,0,10,86,2,0,0,0,0,0,0,0,24320.18302,32006.7255,1.305731753,103.8002537
140093,0,10,86,2,0,0,0,0,0,0,0,24300.076,31953.6702,1.305251938,103.800073
140094,0,10,86,2,0,0,0,0,0,0,0,24374.70268,31990.62614,1.305586163,103.8007436
140095,0,10,82,4,0,0,0,0,0,0,0,24410.26808,31968.65443,1.305387463,103.8010632
140096,0,9,65,3,0,0,0,0,0,0,0,24424.8109,32057.59663,1.306191826,103.8011938
140097,0,9,87,2,0,0,0,0,0,0,0,24458.40343,32054.12925,1.306160472,103.8014957
140098,0,9,85,3,0,0,0,0,0,0,0,24453.00111,32127.29877,1.306822191,103.8014471
140099,0,10,84,3,0,0,0,0,0,0,0,24419.24293,32194.96421,1.307434129,103.8011438
140100,0,9,61,5,0,0,0,0,0,0,0,24433.56686,32224.9461,1.307705276,103.8012725
140101,0,10,62,4,0,0,0,0,0,0,0,24385.74998,32263.24055,1.308051592,103.8008428
140102,0,10,80,5,0,0,0,0,0,0,0,24362.0417,32238.1466,1.307824649,103.8006298
140103,0,99,0,0,0,0,0,0,0,0,0,24315.76971,32295.79228,1.30834597,103.800214
140104,0,99,0,0,0,0,0,0,0,0,0,24289.38641,32252.97613,1.307958753,103.7999769
140106,0,99,0,0,0,0,0,0,0,0,0,24246.46943,32282.53115,1.308226033,103.7995913
140107,0,99,0,0,0,0,0,0,0,0,0,24215.4126,32242.32803,1.307862447,103.7993123
140108,0,8,64,4,0,0,0,0,0,0,0,24190.51961,32207.48326,1.30754732,103.7990886
140109,0,10,68,1,0,0,0,0,0,0,0,24173.79273,32174.54446,1.307249431,103.7989383
140110,0,10,62,4,0,0,0,0,0,0,0,24142.50608,32124.73017,1.306798924,103.7986572
140111,0,10,66,2,0,0,0,0,0,0,0,24121.25599,32075.31557,1.306352033,103.7984662
140112,0,10,62,4,0,0,0,0,0,0,0,24089.82886,32104.57136,1.306616608,103.7981838
140113,0,8,64,4,0,0,0,0,0,0,0,24064.4422,32118.93243,1.306746481,103.7979557
140129,0,0,0,95,0,0,0,0,0,0,0,25897.24304,30605.03957,1.293055547,103.8144244
140130,0,0,0,95,0,0,0,0,0,0,0,25943.01698,30568.07625,1.292721267,103.8148357
140131,0,0,0,0,59,0,0,0,0,0,0,25987.59228,30541.74804,1.292483167,103.8152362
140132,0,0,0,0,50,0,0,0,0,0,0,25947.92381,30516.54473,1.292255234,103.8148798
140133,0,0,0,0,40,0,0,0,0,0,0,25917.44695,30523.31686,1.292316477,103.814606
140143,0,0,0,39,36,0,0,0,0,0,0,24839.12194,30652.20584,1.293482013,103.8049167
140145,0,0,0,32,19,0,0,0,0,0,0,24851.4935,30688.88515,1.293813729,103.8050279
140146,0,0,0,0,84,0,0,0,0,0,0,24787.65838,30700.05922,1.293914777,103.8044543
140147,0,0,0,0,0,24,0,0,0,0,0,24840.80378,30744.58151,1.294317426,103.8049318
140148,0,0,0,0,0,110,0,0,0,0,0,24788.98445,30744.43262,1.294316074,103.8044662
140149,0,0,0,0,0,68,0,0,0,0,0,24804.88195,30797.9157,1.294799758,103.8046091
140151,196,0,0,0,0,0,0,0,0,0,0,24630.4587,30772.62356,1.294571007,103.8030418
140152,0,0,80,0,0,0,0,0,0,0,0,24584.08676,30690.86168,1.293831576,103.8026251
140153,0,0,80,0,0,0,0,0,0,0,0,24641.1558,30688.9676,1.293814453,103.8031379
140154,0,0,140,0,0,0,0,0,0,0,0,24708.44228,30666.90572,1.29361494,103.8037425
140155,0,144,0,0,0,0,0,0,0,0,0,24824.57981,30596.52555,1.292978459,103.8047861
140156,0,144,0,0,0,0,0,0,0,0,0,24782.65892,30597.27616,1.292985243,103.8044094
140157,0,0,140,0,0,0,0,0,0,0,0,24707.07444,30611.28573,1.293111932,103.8037302
140158,0,0,101,0,1,0,0,0,0,0,0,24604.28818,30570.203,1.292740384,103.8028067
140160,0,0,167,57,2,0,0,0,0,0,0,24762.67198,30499.04881,1.292096907,103.8042298
140161,0,0,169,57,1,0,0,0,0,0,0,24682.34305,30437.90279,1.291543916,103.803508
140162,0,0,100,0,0,0,0,0,0,0,0,24609.88367,30516.49537,1.292254671,103.802857
140163,0,0,97,0,3,0,0,0,0,0,0,24584.87878,30474.6724,1.291876436,103.8026323
140164,0,0,101,0,3,0,0,0,0,0,0,24571.61029,30435.06595,1.291518248,103.8025131
140165,0,0,106,0,2,0,0,0,0,0,0,24505.21169,30351.67215,1.290764057,103.8019164
140166,0,0,104,0,3,0,0,0,0,0,0,24554.90336,30344.55085,1.29069966,103.8023629
140167,0,0,144,0,0,0,0,0,0,0,0,24581.76508,30270.6058,1.29003093,103.8026043
140168,0,0,0,228,0,0,0,0,0,0,0,24670.48499,30188.18551,1.289285559,103.8034015
140169,0,0,198,0,1,0,0,0,0,0,0,24637.59247,30315.27024,1.290434865,103.8031059
140170,0,0,194,0,3,0,0,0,0,0,0,24637.77977,30367.7176,1.290909181,103.8031076
140171,0,0,120,0,0,0,0,0,0,0,0,24720.05826,30348.17599,1.290732462,103.8038469
140181,0,0,0,75,12,0,0,0,0,0,0,24910.73962,30751.73556,1.294382132,103.8055602
140182,0,0,0,75,12,0,0,0,0,0,0,24844.20375,30862.36659,1.295382633,103.8049624
140183,0,0,0,27,39,0,0,0,0,0,0,24833.06735,30896.06696,1.295687406,103.8048623
140184,0,0,0,26,96,0,0,0,0,0,0,24789.73164,30887.45817,1.295609547,103.8044729
141007,0,0,0,50,29,0,0,0,0,0,0,23724.28179,32123.9537,1.306791847,103.7948992
141023,0,0,0,96,0,0,0,0,0,0,0,24294.88495,30717.59779,1.294073335,103.8000265
141026,0,27,81,3,0,0,0,0,0,0,0,24267.56567,31163.55503,1.298106411,103.799781
141029,0,27,77,2,0,0,0,0,0,0,0,24252.00648,31245.45511,1.298847085,103.7996412
141031,0,27,71,5,0,0,0,0,0,0,0,24233.11281,31302.38277,1.299361916,103.7994714
141035,0,30,88,1,0,0,0,0,0,0,0,24094.6988,31046.71362,1.297049718,103.7982277
141036,0,27,87,3,0,0,0,0,0,0,0,24094.80652,31073.55418,1.297292454,103.7982287
141041,0,29,87,2,0,0,0,0,0,0,0,24134.50459,31177.04556,1.298228399,103.7985854
141042,0,29,87,2,0,0,0,0,0,0,0,24133.92499,31203.7668,1.298470056,103.7985802
141043,0,0,0,4,0,0,0,0,0,0,0,24581.08214,31162.48506,1.298096771,103.8025981
141044,0,0,0,4,0,0,0,0,0,0,0,24587.73432,31128.74767,1.297791663,103.8026579
141045,0,29,87,2,0,0,0,0,0,0,0,24127.7321,31283.85946,1.299194385,103.7985245
141048,21,77,14,0,0,0,0,0,0,0,0,24481.72616,31147.69206,1.297962977,103.8017053
141049,18,66,12,0,0,0,0,0,0,0,0,24543.14325,31097.2103,1.297506445,103.8022572
141050,0,0,8,0,0,0,0,0,0,0,0,24713.86924,31056.78883,1.297140906,103.8037912
141051,0,19,64,28,0,0,0,0,0,0,0,24029.3366,31542.65962,1.30153487,103.7976404
141052,0,0,0,156,78,0,0,0,0,0,0,25210.46682,30633.52934,1.293313145,103.8082534
141053,0,0,6,0,0,0,0,0,0,0,0,24694.74348,31002.08693,1.296646199,103.8036194
141055,0,29,87,2,0,0,0,0,0,0,0,23966.75673,31047.03976,1.297052651,103.7970781
141056,0,30,86,2,0,0,0,0,0,0,0,23968.10229,31099.60368,1.297528021,103.7970902
141057,0,0,8,0,0,0,0,0,0,0,0,24786.85973,30966.95067,1.296328449,103.8044471
141058,0,0,8,0,0,0,0,0,0,0,0,24797.40588,30951.8316,1.296191719,103.8045419
141060,0,0,0,108,29,0,0,0,0,0,0,25614.6155,30608.39499,1.293085872,103.8118849
141080,0,0,0,19,60,2,0,0,0,0,0,25370.57855,30771.55247,1.294561391,103.8096921
141081,0,0,0,19,64,2,0,0,0,0,0,25324.41261,30778.07851,1.294620407,103.8092773
141082,0,0,0,67,50,0,0,0,0,0,0,25265.85105,30769.76962,1.294545259,103.8087511
141083,0,0,0,54,27,0,0,0,0,0,0,25211.63867,30780.56285,1.294642864,103.808264
141086,0,0,0,240,80,0,0,0,0,0,0,25430.50141,30891.81749,1.295649031,103.8102305
141087,0,0,160,160,0,0,0,0,0,0,0,25378.13002,30900.81834,1.295730427,103.8097599
141089,0,3,116,185,40,0,0,0,35,0,0,24171.95689,31505.66857,1.301200354,103.7989219
141090,0,6,116,195,40,0,0,0,32,0,0,24178.01034,31430.10776,1.300517009,103.7989763
141092,0,3,22,86,25,0,0,0,18,0,0,25532.83298,30833.41435,1.295120862,103.81115
141150,0,0,0,0,0,109,0,0,0,0,0,24703.633,30809.3415,1.294903079,103.8036993
141168,0,0,144,0,0,0,0,0,0,0,0,24646.72847,30269.45256,1.290020507,103.803188
142027,0,25,79,5,0,0,0,0,0,0,0,24274.04066,31187.69623,1.298324737,103.7998392
142032,0,27,75,3,0,0,0,0,0,0,0,24223.65252,31330.97848,1.299620525,103.7993864
142033,0,29,83,4,0,0,0,0,0,0,0,24111.49269,30993.38618,1.296567445,103.7983786
142034,0,28,86,3,0,0,0,0,0,0,0,24109.58208,31020.09547,1.296808995,103.7983615
142043,0,29,79,6,0,0,0,0,0,0,0,24133.90195,31230.4006,1.298710923,103.79858
142044,0,29,83,4,0,0,0,0,0,0,0,24129.6381,31257.03673,1.29895181,103.7985417
142050,0,0,106,133,39,0,0,0,0,0,0,23971.76184,31497.79157,1.301129092,103.797123
142052,0,28,50,28,0,0,0,0,0,0,0,23985.14093,31583.40384,1.30190334,103.7972432
142053,0,0,106,134,39,0,0,0,0,0,0,23911.52226,31600.5929,1.302058783,103.7965817
142055,0,0,6,0,0,0,0,0,0,0,0,24756.62495,30995.7875,1.296589236,103.8041754
142056,0,0,8,0,0,0,0,0,0,0,0,24767.09034,31007.60947,1.296696151,103.8042695
142058,0,0,0,94,29,0,0,0,0,0,0,25492.64234,30608.29522,1.29308496,103.8107889
142059,0,0,0,101,36,0,0,0,0,0,0,25544.24652,30619.87016,1.293189644,103.8112526
142061,0,5,26,78,0,0,0,0,71,0,0,25581.11786,30694.10369,1.293860989,103.8115839
142062,0,0,0,29,81,0,0,0,0,0,0,25563.60139,30752.26471,1.294386975,103.8114265
142088,0,0,0,282,38,0,0,0,0,0,0,25323.02183,30907.84296,1.29579395,103.8092648
142089,0,2,22,99,12,0,0,0,19,0,0,25603.52782,30871.26437,1.295463169,103.8117852
142090,0,1,22,95,12,0,0,0,20,0,0,25648.08066,30864.46028,1.295401639,103.8121856
142091,0,1,0,254,39,0,0,0,37,0,0,24227.0909,31453.42885,1.300727923,103.7994173
142093,0,2,22,84,23,0,0,0,19,0,0,25604.78573,30819.1947,1.29499227,103.8117965
143040,0,28,84,4,0,0,0,0,0,0,0,24133.98873,31150.29066,1.297986437,103.7985808
143061,0,0,52,110,0,0,0,0,0,0,0,25622.60991,30681.95015,1.29375108,103.8119567
143062,0,6,52,52,0,0,0,0,70,0,0,25513.79487,30760.40353,1.294460576,103.810979
144061,0,0,52,110,0,0,0,0,0,0,0,25631.35091,30735.61716,1.294236426,103.8120352
144091,0,2,22,95,12,0,0,0,19,0,0,25692.55565,30857.68964,1.295340411,103.8125852
150001,0,0,244,0,0,0,0,0,0,0,0,25209.23134,29875.02962,1.28645354,103.8082424
150002,0,0,239,0,1,0,0,0,0,0,0,25055.59115,29894.45619,1.286629213,103.8068619
150003,520,0,0,0,0,0,0,0,0,0,0,25071.02086,29950.22349,1.287133555,103.8070005
150005,0,0,42,0,0,0,0,0,0,0,0,26252.52582,29670.25194,1.284601678,103.8176168
150007,0,0,35,0,0,0,0,0,0,0,0,25180.94954,29968.68469,1.287300521,103.8079883
150008,0,0,0,34,68,0,0,0,0,0,0,25167.58865,30109.71479,1.288575947,103.8078682
150009,0,0,0,34,68,0,0,0,0,0,0,25205.10376,30136.27522,1.288816153,103.8082053
150010,0,0,20,8,0,0,0,0,0,0,0,25223.36582,30068.16487,1.288200189,103.8083694
150011,0,0,21,0,0,0,0,0,0,0,0,25289.4668,29893.64564,1.286621904,103.8089633
150012,0,0,0,32,48,0,0,0,0,0,0,25073.2155,29994.18922,1.287531165,103.8070202
150013,0,0,0,36,42,0,0,0,0,0,0,25102.19125,30014.95415,1.287718959,103.8072806
150014,0,0,0,48,38,0,0,0,0,0,0,25143.09976,30030.69365,1.287861305,103.8076482
150015,0,0,42,0,0,0,0,0,0,0,0,26201.61752,29812.05396,1.285884083,103.8171594
150016,0,0,42,0,0,0,0,0,0,0,0,26201.91914,29839.19438,1.286129532,103.8171621
